Seed,n,m,eps,gamma,Iteration,Residuum,Schrittweite,Quotient
3,512,512,1,5e-12,749,0.08959282647771273,1.1920928955078125e-07,0.9999997615820745
3,512,512,1,5e-12,750,0.08959281579754265,2.9802322387695312e-08,0.9999998807921292
3,512,512,1,5e-12,751,0.08959281312763469,7.450580596923828e-09,0.9999999701995307
3,512,512,1,5e-12,752,0.08959281246014081,3.725290298461914e-09,0.999999992549694
3,512,512,1,5e-12,753,0.08959281212644184,1.0,0.9999999962753824
3,512,512,1,5e-12,754,0.00483978133297438,2.9103830456733704e-11,0.05401975022442675
3,512,512,1,5e-12,755,0.006124834682633097,2.9103830456733704e-11,1.265518886339636
3,512,512,1,5e-12,756,0.007607622589633319,5.820766091346741e-11,1.2420943558206807
3,512,512,1,5e-12,757,0.0076076225891849245,1.1641532182693481e-10,0.9999999999410598
3,512,512,1,5e-12,758,0.008070556834173116,2.3283064365386963e-10,1.0608513684217593
3,512,512,1,5e-12,759,0.008630306319943765,2.3283064365386963e-10,1.0693569845640025
3,512,512,1,5e-12,760,0.008630306317922986,9.313225746154785e-10,0.9999999997658507
3,512,512,1,5e-12,761,0.011343515168691164,9.313225746154785e-10,1.3143815237627803
3,512,512,1,5e-12,762,0.014592464573836072,3.725290298461914e-09,1.286414692168105
3,512,512,1,5e-12,763,0.014592464519389305,2.9802322387695312e-08,0.9999999962688437
3,512,512,1,5e-12,764,0.031214253277366398,1.1920928955078125e-07,2.1390665871341596
3,512,512,1,5e-12,765,0.051882787250009985,4.76837158203125e-07,1.6621505178735267
3,512,512,1,5e-12,766,0.05188276251036816,2.9802322387695312e-08,0.9999995231628227
3,512,512,1,5e-12,767,0.05188276096413878,7.450580596923828e-09,0.9999999701976282
3,512,512,1,5e-12,768,0.05188276057759031,1.1920928955078125e-07,0.9999999925495778
3,512,512,1,5e-12,769,0.051882754392689745,5.960464477539063e-08,0.999999880790835
3,512,512,1,5e-12,770,0.05188275130024478,2.9802322387695312e-08,0.9999999403955129
3,512,512,1,5e-12,771,0.0518827497540081,1.0,0.999999970197481
3,512,512,1,5e-12,772,0.02537086861468479,2.9103830456733704e-11,0.4890039316531178
3,512,512,1,5e-12,773,0.025370868613946183,5.820766091346741e-11,0.9999999999708876
3,512,512,1,5e-12,774,0.025370868612426344,5.820766091346741e-11,0.999999999940095
3,512,512,1,5e-12,775,0.025370868610924614,1.1641532182693481e-10,0.9999999999408089
3,512,512,1,5e-12,776,0.025370868607962116,1.1641532182693481e-10,0.9999999998832323
3,512,512,1,5e-12,777,0.025370868605037643,2.3283064365386963e-10,0.9999999998847311
3,512,512,1,5e-12,778,0.025370868599131853,2.3283064365386963e-10,0.9999999997672216
3,512,512,1,5e-12,779,0.025370868593240274,4.656612873077393e-10,0.9999999997677818
3,512,512,1,5e-12,780,0.025370868581371848,9.313225746154785e-10,0.9999999995322026
3,512,512,1,5e-12,781,0.025370868557752287,4.656612873077393e-10,0.9999999990690283
3,512,512,1,5e-12,782,0.02537086854594961,7.450580596923828e-09,0.9999999995347941
3,512,512,1,5e-12,783,0.025370868356907467,1.4901161193847656e-08,0.9999999925488502
3,512,512,1,5e-12,784,0.0253708679788516,9.5367431640625e-07,0.9999999850988204
3,512,512,1,5e-12,785,0.13059114653478873,1.1920928955078125e-07,5.1472872998923656
3,512,512,1,5e-12,786,0.13059113096709013,3.725290298461914e-09,0.9999998807905511
3,512,512,1,5e-12,787,0.13059113048063642,1.862645149230957e-09,0.9999999962749866
3,512,512,1,5e-12,788,0.13059113023742377,1.1920928955078125e-07,0.9999999981376021
3,512,512,1,5e-12,789,0.13059111466972517,2.9802322387695312e-08,0.9999998807905363
3,512,512,1,5e-12,790,0.1305911107778254,1.4901161193847656e-08,0.999999970197821
3,512,512,1,5e-12,791,0.1305911088318968,1.862645149230957e-09,0.9999999850990732
3,512,512,1,5e-12,792,0.13059110858862732,9.313225746154785e-10,0.9999999981371666
3,512,512,1,5e-12,793,0.13059110846697128,2.384185791015625e-07,0.9999999990684202
3,512,512,1,5e-12,794,0.13059107733163985,5.960464477539063e-08,0.9999997615815365
3,512,512,1,5e-12,795,0.1305910695478283,7.450580596923828e-09,0.999999940395533
3,512,512,1,5e-12,796,0.13059106857482344,1.862645149230957e-09,0.9999999925492237
3,512,512,1,5e-12,797,0.13059106833157932,4.76837158203125e-07,0.9999999981373602
3,512,512,1,5e-12,798,0.13059100606087046,1.1920928955078125e-07,0.9999995231625741
3,512,512,1,5e-12,799,0.13059099049317902,1.4901161193847656e-08,0.9999998807904777
3,512,512,1,5e-12,800,0.13059098854719628,2.384185791015625e-07,0.9999999850986447
3,512,512,1,5e-12,801,0.13059095741186963,2.384185791015625e-07,0.9999997615813542
3,512,512,1,5e-12,802,0.13059092627653165,1.1920928955078125e-07,0.9999997615812106
3,512,512,1,5e-12,803,0.13059091070884848,2.9802322387695312e-08,0.9999998807904683
3,512,512,1,5e-12,804,0.1305909068169774,3.725290298461914e-09,0.9999999701979942
3,512,512,1,5e-12,805,0.1305909063305184,9.313225746154785e-10,0.9999999962749396
3,512,512,1,5e-12,806,0.13059090620893918,1.0,0.999999999069007
3,512,512,1,5e-12,807,0.11669191300218891,2.9103830456733704e-11,0.8935684450760105
3,512,512,1,5e-12,808,0.11669191299881333,1.1641532182693481e-10,0.9999999999710727
3,512,512,1,5e-12,809,0.11669191298528257,2.3283064365386963e-10,0.9999999998840472
3,512,512,1,5e-12,810,0.11669191295816923,1.1641532182693481e-10,0.9999999997676502
3,512,512,1,5e-12,811,0.11669191294461434,9.313225746154785e-10,0.9999999998838404
3,512,512,1,5e-12,812,0.11669191283596558,9.313225746154785e-10,0.9999999990689264
3,512,512,1,5e-12,813,0.11669191272734523,2.9802322387695312e-08,0.9999999990691699
3,512,512,1,5e-12,814,0.11669190924965077,9.5367431640625e-07,0.9999999701976394
3,512,512,1,5e-12,815,0.11669179796355224,1.1920928955078125e-07,0.9999990463254972
3,512,512,1,5e-12,816,0.11669178405278148,2.9802322387695312e-08,0.9999998807905012
3,512,512,1,5e-12,817,0.11669178057507637,7.450580596923828e-09,0.9999999701975153
3,512,512,1,5e-12,818,0.11669177970563499,1.862645149230957e-09,0.9999999925492492
3,512,512,1,5e-12,819,0.11669177948828885,2.384185791015625e-07,0.999999998137434
3,512,512,1,5e-12,820,0.11669175166676156,2.9802322387695312e-08,0.9999997615810864
3,512,512,1,5e-12,821,0.11669174818904222,1.4901161193847656e-08,0.9999999701973851
3,512,512,1,5e-12,822,0.11669174645015946,7.450580596923828e-09,0.9999999850984942
3,512,512,1,5e-12,823,0.11669174558077848,4.76837158203125e-07,0.9999999925497646
3,512,512,1,5e-12,824,0.11669168993786244,5.960464477539063e-08,0.9999995231632215
3,512,512,1,5e-12,825,0.11669168298254458,1.4901161193847656e-08,0.999999940395774
3,512,512,1,5e-12,826,0.11669168124375419,7.450580596923828e-09,0.9999999850992775
3,512,512,1,5e-12,827,0.11669168037429505,4.76837158203125e-07,0.9999999925490906
3,512,512,1,5e-12,828,0.11669162473137686,2.384185791015625e-07,0.9999995231629366
3,512,512,1,5e-12,829,0.15964742072963384,1.1920928955078125e-07,1.3681137879187206
3,512,512,1,5e-12,830,0.1596474016981297,2.9802322387695312e-08,0.9999998807904064
3,512,512,1,5e-12,831,0.1596473969402323,9.313225746154785e-10,0.9999999701974643
3,512,512,1,5e-12,832,0.15964739679152626,1.1920928955078125e-07,0.9999999990685344
3,512,512,1,5e-12,833,0.15964737776003107,1.4901161193847656e-08,0.9999998807904447
3,512,512,1,5e-12,834,0.15964737538108353,1.862645149230957e-09,0.9999999850987371
3,512,512,1,5e-12,835,0.15964737508372928,1.0,0.999999998137431
3,512,512,1,5e-12,836,0.009442627988331675,2.9103830456733704e-11,0.05914677885169962
3,512,512,1,5e-12,837,0.009442627988057747,5.820766091346741e-11,0.9999999999709902
3,512,512,1,5e-12,838,0.009442627987509888,1.1641532182693481e-10,0.9999999999419803
3,512,512,1,5e-12,839,0.009442627986414171,2.3283064365386963e-10,0.9999999998839606
3,512,512,1,5e-12,840,0.009442627984215635,4.656612873077393e-10,0.999999999767169
3,512,512,1,5e-12,841,0.009442627979829216,9.313225746154785e-10,0.9999999995354664
3,512,512,1,5e-12,842,0.009912298246354902,9.313225746154785e-10,1.0497393593742088
3,512,512,1,5e-12,843,0.009912298237133526,9.313225746154785e-10,0.9999999990697036
3,512,512,1,5e-12,844,0.009912298227897942,9.313225746154785e-10,0.9999999990682701
3,512,512,1,5e-12,845,0.009912298218676566,7.450580596923828e-09,0.9999999990697036
3,512,512,1,5e-12,846,0.021226164176811686,5.960464477539063e-08,2.141396849503352
3,512,512,1,5e-12,847,0.04336804691816698,5.960464477539063e-08,2.043141029010978
3,512,512,1,5e-12,848,0.043368044333209704,4.76837158203125e-07,0.9999999403948884
3,512,512,1,5e-12,849,0.089573687120696,5.960464477539063e-08,2.065430629808309
3,512,512,1,5e-12,850,0.08957368178165936,1.4901161193847656e-08,0.9999999403950334
3,512,512,1,5e-12,851,0.0895736804468789,7.450580596923828e-09,0.9999999850985196
3,512,512,1,5e-12,852,0.08957367977948688,2.384185791015625e-07,0.9999999925492398
3,512,512,1,5e-12,853,0.08957365842340433,1.1920928955078125e-07,0.9999997615808282
3,512,512,1,5e-12,854,0.08957364774541633,5.960464477539063e-08,0.9999998807909805
3,512,512,1,5e-12,855,0.08957364240637794,1.4901161193847656e-08,0.9999999403949875
3,512,512,1,5e-12,856,0.08957364107162011,3.725290298461914e-09,0.9999999850987658
3,512,512,1,5e-12,857,0.08957364073798484,2.384185791015625e-07,0.9999999962752963
3,512,512,1,5e-12,858,0.08957361938192937,1.1920928955078125e-07,0.9999997615810267
3,512,512,1,5e-12,859,0.08957360870387678,7.450580596923828e-09,0.9999998807902073
3,512,512,1,5e-12,860,0.08957360803654534,3.725290298461914e-09,0.9999999925499101
3,512,512,1,5e-12,861,0.0895736077028352,1.862645149230957e-09,0.9999999962744592
3,512,512,1,5e-12,862,0.0895736075359908,1.0,0.9999999981373486
3,512,512,1,5e-12,863,0.05957879137313402,2.9103830456733704e-11,0.6651377901598434
3,512,512,1,5e-12,864,0.059578791371403934,5.820766091346741e-11,0.9999999999709613
3,512,512,1,5e-12,865,0.05957879136795441,1.1641532182693481e-10,0.9999999999421014
3,512,512,1,5e-12,866,0.059578791361018055,4.656612873077393e-10,0.9999999998835768
3,512,512,1,5e-12,867,0.059578791333256664,4.656612873077393e-10,0.9999999995340391
3,512,512,1,5e-12,868,0.06191896041024705,1.862645149230957e-09,1.0392785591084006
3,512,512,1,5e-12,869,0.06191896029493057,9.313225746154785e-10,0.9999999981376225
3,512,512,1,5e-12,870,0.06191896023727499,2.9802322387695312e-08,0.9999999990688543
3,512,512,1,5e-12,871,0.06191895839193425,4.76837158203125e-07,0.999999970197485
3,512,512,1,5e-12,872,0.0749077490245625,1.1920928955078125e-07,1.2097708193088759
3,512,512,1,5e-12,873,0.07490774009488799,5.960464477539063e-08,0.9999998807910446
3,512,512,1,5e-12,874,0.0749077356300152,2.9802322387695312e-08,0.9999999403950408
3,512,512,1,5e-12,875,0.0749077333975646,1.862645149230957e-09,0.999999970197329
3,512,512,1,5e-12,876,0.07490773325803998,2.384185791015625e-07,0.9999999981373804
3,512,512,1,5e-12,877,0.07490771539867674,1.1920928955078125e-07,0.9999997615818492
3,512,512,1,5e-12,878,0.07490770646895958,2.9802322387695312e-08,0.9999998807904218
3,512,512,1,5e-12,879,0.07490770423650898,1.4901161193847656e-08,0.9999999701973175
3,512,512,1,5e-12,880,0.07490770312026947,7.450580596923828e-09,0.9999999850984684
3,512,512,1,5e-12,881,0.07490770256214262,2.384185791015625e-07,0.9999999925491394
3,512,512,1,5e-12,882,0.07490768470277936,1.1920928955078125e-07,0.9999997615817514
3,512,512,1,5e-12,883,0.07490767577310485,5.960464477539063e-08,0.9999998807909423
3,512,512,1,5e-12,884,0.07490767130827469,3.725290298461914e-09,0.9999999403955587
3,512,512,1,5e-12,885,0.07490767102923969,9.313225746154785e-10,0.9999999962749475
3,512,512,1,5e-12,886,0.07490767095947028,1.0,0.9999999990685946
3,512,512,1,5e-12,887,0.007712611912488729,2.9103830456733704e-11,0.10296157674775035
3,512,512,1,5e-12,888,0.007712611912289224,1.1641532182693481e-10,0.9999999999741326
3,512,512,1,5e-12,889,0.007712611911407193,4.656612873077393e-10,0.9999999998856379
3,512,512,1,5e-12,890,0.0077126119077653805,2.3283064365386963e-10,0.9999999995278107
3,512,512,1,5e-12,891,0.00771261190601553,4.656612873077393e-10,0.9999999997731184
3,512,512,1,5e-12,892,0.007712611902444772,3.725290298461914e-09,0.9999999995370235
3,512,512,1,5e-12,893,0.012884195558869186,2.9802322387695312e-08,1.67053596393008
3,512,512,1,5e-12,894,0.023927364713698312,7.450580596923828e-09,1.857109712777315
3,512,512,1,5e-12,895,0.023927364535422182,4.76837158203125e-07,0.9999999925492785
3,512,512,1,5e-12,896,0.08447701213574775,1.1920928955078125e-07,3.530560668755959
3,512,512,1,5e-12,897,0.08447700206524586,1.862645149230957e-09,0.9999998807900322
3,512,512,1,5e-12,898,0.08447700190792935,4.656612873077393e-10,0.9999999981377593
3,512,512,1,5e-12,899,0.0844770018685043,9.5367431640625e-07,0.9999999995333044
3,512,512,1,5e-12,900,0.18091710249592208,3.725290298461914e-09,2.141613675844404
3,512,512,1,5e-12,901,0.18091710182194518,9.313225746154785e-10,0.9999999962746645
3,512,512,1,5e-12,902,0.18091710165344385,1.0,0.9999999990686269
3,512,512,1,5e-12,903,0.07159289664818133,2.9103830456733704e-11,0.3957221069422241
3,512,512,1,5e-12,904,0.07159289664617735,1.1641532182693481e-10,0.9999999999720087
3,512,512,1,5e-12,905,0.071592896637895,4.656612873077393e-10,0.9999999998843133
3,512,512,1,5e-12,906,0.07159289660454402,4.656612873077393e-10,0.9999999995341579
3,512,512,1,5e-12,907,0.07159289657123566,2.3283064365386963e-10,0.9999999995347534
3,512,512,1,5e-12,908,0.07159289655451576,9.313225746154785e-10,0.9999999997664586
3,512,512,1,5e-12,909,0.07159289648794523,7.450580596923828e-09,0.9999999990701518
3,512,512,1,5e-12,910,0.07159289595447155,1.4901161193847656e-08,0.999999992548511
3,512,512,1,5e-12,911,0.071592894887716,9.5367431640625e-07,0.9999999850997011
3,512,512,1,5e-12,912,0.07159282661135777,2.9802322387695312e-08,0.9999990463249413
3,512,512,1,5e-12,913,0.07159282447778986,1.4901161193847656e-08,0.9999999701985799
3,512,512,1,5e-12,914,0.07159282341097392,3.725290298461914e-09,0.9999999850988427
3,512,512,1,5e-12,915,0.07159282314426552,4.76837158203125e-07,0.9999999962746489
3,512,512,1,5e-12,916,0.07159278900610239,2.384185791015625e-07,0.9999995231622161
3,512,512,1,5e-12,917,0.07159277193706168,1.1920928955078125e-07,0.999999761581565
3,512,512,1,5e-12,918,0.07159276340254131,5.960464477539063e-08,0.9999998807907539
3,512,512,1,5e-12,919,0.0715927591353609,1.4901161193847656e-08,0.9999999403964841
3,512,512,1,5e-12,920,0.07159275806846985,3.725290298461914e-09,0.99999998509778
3,512,512,1,5e-12,921,0.07159275780178884,9.313225746154785e-10,0.9999999962750281
3,512,512,1,5e-12,922,0.07159275773506885,4.76837158203125e-07,0.9999999990680623
3,512,512,1,5e-12,923,0.07159272359689284,5.960464477539063e-08,0.9999995231616006
3,512,512,1,5e-12,924,0.0715927193296737,2.9802322387695312e-08,0.9999999403959101
3,512,512,1,5e-12,925,0.07159271719614582,1.4901161193847656e-08,0.9999999701990943
3,512,512,1,5e-12,926,0.07159271612936768,3.725290298461914e-09,0.9999999850993484
3,512,512,1,5e-12,927,0.07159271586274243,0.5,0.9999999962758048
3,512,512,1,5e-12,928,0.041811765618552564,2.9103830456733704e-11,0.5840226217806025
3,512,512,1,5e-12,929,0.041811765617344045,2.3283064365386963e-10,0.9999999999710962
3,512,512,1,5e-12,930,0.0418117656076056,1.1641532182693481e-10,0.9999999997670884
3,512,512,1,5e-12,931,0.041811765602725,5.960464477539063e-08,0.9999999998832722
3,512,512,1,5e-12,932,0.04181176311056345,4.76837158203125e-07,0.9999999403956873
3,512,512,1,5e-12,933,0.04181174317315023,5.960464477539063e-08,0.9999995231625807
3,512,512,1,5e-12,934,0.04181174068098156,7.450580596923828e-09,0.9999999403954851
3,512,512,1,5e-12,935,0.041811740369459595,3.725290298461914e-09,0.9999999925494141
3,512,512,1,5e-12,936,0.04181174021370571,9.313225746154785e-10,0.9999999962748769
3,512,512,1,5e-12,937,0.04181174017476814,4.76837158203125e-07,0.9999999990687406
3,512,512,1,5e-12,938,0.04181172023737846,2.384185791015625e-07,0.9999995231628822
3,512,512,1,5e-12,939,0.04181171026868274,1.1920928955078125e-07,0.9999997615813062
3,512,512,1,5e-12,940,0.0418117052843402,5.960464477539063e-08,0.9999998807907521
3,512,512,1,5e-12,941,0.041811702792162724,2.9802322387695312e-08,0.9999999403952204
3,512,512,1,5e-12,942,0.04181170154606687,7.450580596923828e-09,0.9999999701974384
3,512,512,1,5e-12,943,0.04181170123454247,1.0,0.9999999925493488
3,512,512,1,5e-12,944,0.32463759989971336,2.9103830456733704e-11,7.764276274688294
3,512,512,1,5e-12,945,0.3246375998903517,1.4551915228366852e-11,0.9999999999711627
3,512,512,1,5e-12,946,0.3246375998857081,2.3283064365386963e-10,0.9999999999856961
3,512,512,1,5e-12,947,0.3246375998101395,2.3283064365386963e-10,0.9999999997672216
3,512,512,1,5e-12,948,0.3246375997345282,4.656612873077393e-10,0.9999999997670902
3,512,512,1,5e-12,949,0.32463759958342653,2.3283064365386963e-10,0.9999999995345528
3,512,512,1,5e-12,950,0.32463759950779464,4.656612873077393e-10,0.9999999997670267
3,512,512,1,5e-12,951,0.324637599356474,1.4901161193847656e-08,0.9999999995338783
3,512,512,1,5e-12,952,0.32463759451911317,2.9802322387695312e-08,0.9999999850991972
3,512,512,1,5e-12,953,0.32463758484413924,4.76837158203125e-07,0.999999970197617
3,512,512,1,5e-12,954,0.32463743004485823,1.1920928955078125e-07,0.9999995231627876
3,512,512,1,5e-12,955,0.32463739134504777,2.9802322387695312e-08,0.9999998807906701
3,512,512,1,5e-12,956,0.3246373816701982,1.4901161193847656e-08,0.9999999701979814
3,512,512,1,5e-12,957,0.3246373768326988,9.313225746154785e-10,0.9999999850987604
3,512,512,1,5e-12,958,0.32463737653030617,4.76837158203125e-07,0.9999999990685219
3,512,512,1,5e-12,959,0.32463722173108667,2.384185791015625e-07,0.999999523162671
3,512,512,1,5e-12,960,0.32463714433156754,1.1920928955078125e-07,0.999999761581501
3,512,512,1,5e-12,961,0.3246371056316925,5.960464477539063e-08,0.9999998807903664
3,512,512,1,5e-12,962,0.32463708628174254,1.4901161193847656e-08,0.9999999403951377
3,512,512,1,5e-12,963,0.324637081444359,3.725290298461914e-09,0.9999999850991037
3,512,512,1,5e-12,964,0.3246370802349509,1.862645149230957e-09,0.9999999962745844
3,512,512,1,5e-12,965,0.32463707963019,2.384185791015625e-07,0.9999999981371169
3,512,512,1,5e-12,966,0.324637002230775,5.960464477539063e-08,0.9999997615817174
3,512,512,1,5e-12,967,0.32463698288099496,2.9802322387695312e-08,0.9999999403956421
3,512,512,1,5e-12,968,0.3246369732060659,1.862645149230957e-09,0.999999970197699
3,512,512,1,5e-12,969,0.3246369726013062,0.5,0.9999999981371201
3,512,512,1,5e-12,970,0.1623184863006342,4.656612873077393e-10,0.49999999999994177
3,512,512,1,5e-12,971,0.16231848622498046,3.725290298461914e-09,0.9999999995339179
3,512,512,1,5e-12,972,0.16231848562035134,9.5367431640625e-07,0.9999999962750445
3,512,512,1,5e-12,973,0.16231833082130484,5.960464477539063e-08,0.9999990463252173
3,512,512,1,5e-12,974,0.16231832114631514,2.9802322387695312e-08,0.9999999403949655
3,512,512,1,5e-12,975,0.16231831630886648,1.4901161193847656e-08,0.9999999701977655
3,512,512,1,5e-12,976,0.16231831389005866,1.862645149230957e-09,0.999999985098368
3,512,512,1,5e-12,977,0.1623183135878489,2.384185791015625e-07,0.999999998138166
3,512,512,1,5e-12,978,0.162318274888102,1.1920928955078125e-07,0.9999997615811423
3,512,512,1,5e-12,979,0.16231825553826404,5.960464477539063e-08,0.9999998807907614
3,512,512,1,5e-12,980,0.16231824586341792,9.313225746154785e-10,0.9999999403958225
3,512,512,1,5e-12,981,0.1634313103812178,1.0,1.0068572976000274
3,512,512,1,5e-12,982,0.10626931403977097,2.9103830456733704e-11,0.6502384016372904
3,512,512,1,5e-12,983,0.1062693140365524,4.656612873077393e-10,0.9999999999697131
3,512,512,1,5e-12,984,0.1062693139868786,7.450580596923828e-09,0.9999999995325668
3,512,512,1,5e-12,985,0.10626931319547973,9.5367431640625e-07,0.9999999925528938
3,512,512,1,5e-12,986,0.10626921184884854,4.76837158203125e-07,0.9999990463227045
3,512,512,1,5e-12,987,0.10626916117578163,5.960464477539063e-08,0.9999995231632377
3,512,512,1,5e-12,988,0.10626915484170599,1.1920928955078125e-07,0.9999999403959194
3,512,512,1,5e-12,989,0.1062691421730567,5.960464477539063e-08,0.9999998807871456
3,512,512,1,5e-12,990,0.10626913583925075,2.9802322387695312e-08,0.9999999403984466
3,512,512,1,5e-12,991,0.1062691326723833,7.450580596923828e-09,0.9999999701995559
3,512,512,1,5e-12,992,0.10626913188081388,2.384185791015625e-07,0.9999999925512761
3,512,512,1,5e-12,993,0.1062691065439061,1.1920928955078125e-07,0.999999761577917
3,512,512,1,5e-12,994,0.10626909387578262,5.960464477539063e-08,0.9999998807920393
3,512,512,1,5e-12,995,0.10626908754203351,2.9802322387695312e-08,0.9999999403989545
3,512,512,1,5e-12,996,0.10626908437528686,1.4901161193847656e-08,0.999999970200679
3,512,512,1,5e-12,997,0.10626908279143035,1.862645149230957e-09,0.9999999850957924
3,512,512,1,5e-12,998,0.10626908259351135,9.313225746154785e-10,0.9999999981375675
3,512,512,1,5e-12,999,0.107820182496627,1.0,1.0145959658751242
3,512,512,1,5e-12,1000,0.00638463686558978,2.9103830456733704e-11,0.05921560062087183
3,512,512,1,5e-12,1001,0.006384636865415718,1.1641532182693481e-10,0.9999999999727374
3,512,512,1,5e-12,1002,0.006782110179477482,9.313225746154785e-10,1.0622546469658747
3,512,512,1,5e-12,1003,0.006782110173365573,3.725290298461914e-09,0.9999999990988189
3,512,512,1,5e-12,1004,0.008192423809906823,4.76837158203125e-07,1.2079461407276715
3,512,512,1,5e-12,1005,0.008192419903475984,2.384185791015625e-07,0.9999995231654356
3,512,512,1,5e-12,1006,0.00819241795026767,5.960464477539063e-08,0.9999997615834715
3,512,512,1,5e-12,1007,0.143981343660594,9.5367431640625e-07,17.574950952775758
3,512,512,1,5e-12,1008,0.1439812063493539,2.384185791015625e-07,0.9999990463261655
3,512,512,1,5e-12,1009,0.14398117202148705,5.960464477539063e-08,0.9999997615809193
3,512,512,1,5e-12,1010,0.14398116343972084,2.9802322387695312e-08,0.9999999403966081
3,512,512,1,5e-12,1011,0.143981159148506,5.960464477539063e-08,0.9999999701959984
3,512,512,1,5e-12,1012,0.14398115056675528,2.9802322387695312e-08,0.9999999403967104
3,512,512,1,5e-12,1013,0.1439811462756206,1.4901161193847656e-08,0.9999999701965523
3,512,512,1,5e-12,1014,0.1439811441303259,7.450580596923828e-09,0.9999999851001694
3,512,512,1,5e-12,1015,0.14398114305750848,1.862645149230957e-09,0.9999999925489034
3,512,512,1,5e-12,1016,0.14398114278943447,1.0,0.9999999981381311
3,512,512,1,5e-12,1017,0.01115168888594964,5.820766091346741e-11,0.07745242654629052
3,512,512,1,5e-12,1018,0.011151688885319356,2.3283064365386963e-10,0.9999999999434809
3,512,512,1,5e-12,1019,0.011151688882782791,9.313225746154785e-10,0.9999999997725398
3,512,512,1,5e-12,1020,0.011151688872343444,9.5367431640625e-07,0.9999999990638775
3,512,512,1,5e-12,1021,0.05966303555071635,1.1920928955078125e-07,5.350134516277857
3,512,512,1,5e-12,1022,0.05966302843829008,5.960464477539063e-08,0.9999998807900703
3,512,512,1,5e-12,1023,0.05966302488209826,2.9802322387695312e-08,0.9999999403953853
3,512,512,1,5e-12,1024,0.059663023104009456,7.450580596923828e-09,0.9999999701978101
3,512,512,1,5e-12,1025,0.05966302265945883,3.725290298461914e-09,0.9999999925489759
3,512,512,1,5e-12,1026,0.05966302243724747,4.76837158203125e-07,0.9999999962755598
3,512,512,1,5e-12,1027,0.059662993987678714,1.1920928955078125e-07,0.9999995231624615
3,512,512,1,5e-12,1028,0.059662986875311394,2.9802322387695312e-08,0.9999998807909753
3,512,512,1,5e-12,1029,0.059662985097112986,7.450580596923828e-09,0.999999970195954
3,512,512,1,5e-12,1030,0.05966298465264154,1.0,0.9999999925502983
3,512,512,1,5e-12,1031,0.24697622475080458,5.820766091346741e-11,4.139521785386743
3,512,512,1,5e-12,1032,0.2478910803546489,1.862645149230957e-09,1.0037042253956525
3,512,512,1,5e-12,1033,0.2478910798926583,2.384185791015625e-07,0.9999999981363161
3,512,512,1,5e-12,1034,0.27021421486393327,9.5367431640625e-07,1.090052191393661
3,512,512,1,5e-12,1035,0.27021395716738295,2.384185791015625e-07,0.9999990463249668
3,512,512,1,5e-12,1036,0.2702138927436258,1.1920928955078125e-07,0.9999997615824222
3,512,512,1,5e-12,1037,0.27021386053168234,1.4901161193847656e-08,0.9999998807909426
3,512,512,1,5e-12,1038,0.27021385650491386,2.384185791015625e-07,0.9999999850978464
3,512,512,1,5e-12,1039,0.27021379208092255,2.9802322387695312e-08,0.9999997615814669
3,512,512,1,5e-12,1040,0.2702137840279123,3.725290298461914e-09,0.9999999701976343
3,512,512,1,5e-12,1041,0.27021378302119176,1.862645149230957e-09,0.9999999962743553
3,512,512,1,5e-12,1042,0.27021378251789013,1.0,0.9999999981373947
3,512,512,1,5e-12,1043,0.009752508118193053,1.1641532182693481e-10,0.03609182339745148
3,512,512,1,5e-12,1044,0.009752508117161685,4.656612873077393e-10,0.9999999998942459
3,512,512,1,5e-12,1045,0.009752508112602785,2.384185791015625e-07,0.9999999995325407
3,512,512,1,5e-12,1046,0.027041807336805775,9.5367431640625e-07,2.772805418317028
3,512,512,1,5e-12,1047,0.027041781547655144,4.76837158203125e-07,0.9999990463229654
3,512,512,1,5e-12,1048,0.027041768653150156,2.384185791015625e-07,0.9999995231636286
3,512,512,1,5e-12,1049,0.027041762205840817,1.1920928955078125e-07,0.9999997615795985
3,512,512,1,5e-12,1050,0.027041758982193253,5.960464477539063e-08,0.9999998807900335
3,512,512,1,5e-12,1051,0.027041757370397893,7.450580596923828e-09,0.9999999403960608
3,512,512,1,5e-12,1052,0.02704175716887018,1.862645149230957e-09,0.9999999925475365
3,512,512,1,5e-12,1053,0.027041757118466937,1.0,0.9999999981360959
3,512,512,1,5e-12,1054,0.009974454988062233,2.9103830456733704e-11,0.36885380429848746
3,512,512,1,5e-12,1055,0.009974454987749681,4.656612873077393e-10,0.9999999999686647
3,512,512,1,5e-12,1056,0.009974454983146756,3.725290298461914e-09,0.9999999995385286
3,512,512,1,5e-12,1057,0.009974454945939645,9.5367431640625e-07,0.99999999626976
3,512,512,1,5e-12,1058,0.009974445433425159,4.76837158203125e-07,0.9999990463123511
3,512,512,1,5e-12,1059,0.009974440677238969,1.1920928955078125e-07,0.9999995231628444
3,512,512,1,5e-12,1060,0.009974439488302556,5.960464477539063e-08,0.9999998808016959
3,512,512,1,5e-12,1061,0.009974438893699346,1.4901161193847656e-08,0.9999999403873059
3,512,512,1,5e-12,1062,0.00997443874491354,1.0,0.9999999850832906
3,512,512,1,5e-12,1063,0.0018942599342356725,4.656612873077393e-10,0.18991143087641393
3,512,512,1,5e-12,1064,0.0020297358970169303,1.4901161193847656e-08,1.0715192040610424
3,512,512,1,5e-12,1065,0.005387448319038747,1.9073486328125e-06,2.6542607473990047
